Name,Sex,Event,Equipment,Age,BodyweightKg,Best3SquatKg,Best3BenchKg,Best3DeadliftKg,TotalKg,Dots,Federation
Lifter 29348,M,SBD,Raw,35.0,44.0,106.0,76.3,88.6,270.9,190.3,IPF
Lifter 29349,M,SBD,Raw,32.0,59.9,96.4,88.1,116.4,300.9,167.7,WRPF
Lifter 29350,M,SBD,Wraps,34.0,112.7,174.2,121.6,237.5,533.3,185.0,USAPL
Lifter 29351,M,SBD,Wraps,29.0,110.7,158.1,166.7,221.8,546.6,192.2,IPF
Lifter 29352,M,SBD,Raw,28.0,96.2,142.9,127.3,164.1,434.3,169.7,USAPL
Lifter 29353,F,SBD,Raw,32.0,65.6,61.4,59.6,119.5,240.5,125.2,USAPL
Lifter 29354,M,SBD,Raw,26.0,86.9,162.9,79.9,182.3,425.1,179.2,USPA
Lifter 29355,M,SBD,Raw,33.0,106.9,145.0,115.0,200.4,460.4,166.2,USAPL
Lifter 29356,F,SBD,Wraps,56.0,45.1,50.6,28.9,42.8,122.3,84.3,USPA
Lifter 29357,M,SBD,Raw,22.0,112.9,168.1,104.3,166.1,438.5,151.9,USPA
Lifter 29358,F,SBD,Raw,40.0,68.0,73.4,78.1,78.5,230.0,116.6,IPF
Lifter 29359,F,SBD,Raw,28.0,62.7,78.9,55.7,91.2,225.8,121.6,USPA
Lifter 29360,F,SBD,Raw,33.0,49.8,69.6,47.0,81.0,197.6,126.5,USAPL
Lifter 29361,F,SBD,Wraps,29.0,52.9,78.5,50.9,66.0,195.4,119.5,USPA
Lifter 29362,M,SBD,Raw,,106.2,201.3,96.7,121.5,419.5,152.2,USAPL
Lifter 29363,F,SBD,Raw,35.0,100.1,73.7,77.4,122.1,273.2,103.6,USPA
Lifter 29364,F,SBD,Raw,,84.1,97.2,75.4,103.2,275.8,119.2,IPF
Lifter 29365,M,SBD,Single-ply,45.0,84.9,115.4,,132.8,,144.6,WRPF
Lifter 29366,M,SBD,Wraps,31.0,88.8,136.4,106.1,236.2,478.7,198.6,IPF
Lifter 29367,M,SBD,Single-ply,71.0,109.8,102.7,53.8,99.9,256.4,90.7,IPF
Lifter 29368,M,SBD,Single-ply,33.0,86.2,145.7,107.9,217.2,470.8,199.7,USPA
Lifter 29369,M,SBD,Wraps,41.0,106.6,168.0,132.1,206.1,506.2,183.1,IPF
Lifter 29370,M,SBD,Wraps,48.0,52.9,107.6,78.6,65.9,252.1,154.2,USPA
Lifter 29371,M,SBD,Raw,35.0,69.4,110.1,88.5,131.7,330.3,164.8,IPF
Lifter 29372,M,SBD,Single-ply,45.0,102.6,135.8,102.8,197.7,436.3,162.4,WRPF
Lifter 29373,M,SBD,Raw,31.0,135.4,212.6,171.0,220.8,604.4,182.7,USAPL
Lifter 29374,M,SBD,Raw,32.0,80.4,124.4,93.4,152.7,370.5,165.6,USAPL
Lifter 29375,M,SBD,Raw,41.0,103.8,129.6,127.3,192.4,449.3,165.8,USPA
Lifter 29376,M,SBD,Raw,,120.6,199.1,133.1,181.5,513.7,169.4,IPF
Lifter 29377,M,SBD,Single-ply,50.0,101.5,200.6,103.4,199.9,503.9,189.1,USPA
Lifter 29378,F,SBD,Multi-ply,36.0,64.9,71.0,,101.6,,122.5,USPA
Lifter 29379,M,SBD,Raw,63.0,120.5,99.7,68.4,117.3,285.4,94.2,USAPL
Lifter 29380,M,SBD,Raw,43.0,68.1,88.6,76.4,114.3,279.3,141.4,USAPL
Lifter 29381,F,SBD,Raw,,63.4,54.2,27.9,54.9,137.0,73.2,USPA
Lifter 29382,F,SBD,Raw,28.0,44.0,49.5,43.9,70.9,164.3,115.4,IPF
Lifter 29383,M,SBD,Single-ply,33.0,57.5,106.7,76.5,107.2,290.4,166.9,WRPF
Lifter 29384,M,SBD,Raw,34.0,74.7,119.6,120.8,113.9,354.3,167.3,IPF
Lifter 29385,F,SBD,Raw,35.0,73.3,69.5,53.5,81.3,204.3,97.9,WRPF
Lifter 29386,M,SBD,Raw,37.0,80.9,128.4,98.3,138.2,364.9,162.3,IPF
Lifter 29387,M,SBD,Raw,78.0,44.0,43.8,29.9,46.0,119.7,84.1,USAPL
Lifter 29388,M,SBD,Raw,48.0,86.8,114.6,77.1,169.5,361.2,152.4,IPF
Lifter 29389,M,SBD,Raw,28.0,90.5,156.6,95.7,128.1,380.4,155.6,IPF
Lifter 29390,M,SBD,Raw,,105.7,137.0,114.8,156.0,407.8,148.4,USPA
Lifter 29391,F,SBD,Raw,33.0,59.3,67.9,64.5,85.5,217.9,122.4,IPF
Lifter 29392,F,SBD,Raw,18.0,66.0,56.5,43.6,82.7,182.8,94.7,USPA
Lifter 29393,M,SBD,Raw,36.0,44.0,109.7,55.5,89.9,255.1,179.2,IPF
Lifter 29394,F,SBD,Raw,32.0,54.6,74.2,48.7,91.6,214.5,128.1,USAPL
Lifter 29395,F,SBD,Multi-ply,43.0,72.2,102.2,50.2,88.2,240.6,116.6,USAPL
Lifter 29396,F,SBD,Raw,27.0,50.0,57.3,38.2,68.1,163.6,104.4,WRPF
Lifter 29397,F,SBD,Raw,,70.7,36.6,32.1,29.7,98.4,48.4,IPF
Lifter 29398,F,SBD,Raw,,60.9,66.6,47.3,54.8,168.7,92.9,IPF
Lifter 29399,M,SBD,Raw,36.0,71.8,158.0,104.3,194.2,456.5,222.1,IPF
Lifter 29400,M,SBD,Raw,31.0,102.0,165.7,148.0,244.5,558.2,208.7,USAPL
Lifter 29401,M,SBD,Raw,25.0,60.7,108.5,87.8,142.8,339.1,187.1,USAPL
Lifter 29402,M,SBD,Single-ply,23.0,72.5,162.1,92.8,135.8,390.7,188.7,USAPL
Lifter 29403,F,SBD,Raw,47.0,73.9,75.9,58.8,74.3,209.0,99.5,USPA
Lifter 29404,F,SBD,Raw,41.0,66.6,78.9,36.3,93.5,208.7,107.4,USAPL
Lifter 29405,F,SBD,Wraps,33.0,58.6,75.4,42.1,79.2,196.7,111.4,IPF
Lifter 29406,F,SBD,Multi-ply,41.0,73.9,87.1,65.2,115.2,267.5,127.4,IPF
Lifter 29407,M,SBD,Wraps,30.0,93.7,148.1,89.2,176.1,413.4,164.7,USPA
Lifter 29408,M,SBD,Raw,32.0,97.5,194.7,104.3,181.1,480.1,185.7,IPF
Lifter 29409,M,SBD,Raw,29.0,63.7,131.1,77.1,153.6,361.8,192.6,USAPL
Lifter 29410,M,SBD,Raw,26.0,91.1,197.3,85.1,207.6,490.0,199.4,USPA
Lifter 29411,f,SBD,Raw,29.0,62.0,76.3,57.7,70.5,204.5,111.1,USAPL
Lifter 29412,M,SBD,Raw,,116.5,180.0,117.2,187.9,485.1,164.2,USPA
Lifter 29413,M,SBD,Wraps,40.0,133.8,190.5,143.1,217.6,551.2,168.1,WRPF
Lifter 29414,M,SBD,Raw,36.0,67.0,125.2,72.5,145.9,343.6,176.1,USAPL
Lifter 29415,M,SBD,Raw,34.0,81.8,138.9,109.7,166.9,415.5,183.3,USAPL
Lifter 29416,F,SBD,Raw,39.0,69.1,98.5,57.5,98.1,254.1,127.2,USAPL
Lifter 29417,F,SBD,Raw,30.0,58.0,69.6,43.4,80.5,193.5,110.5,USPA
Lifter 29418,M,SBD,Raw,27.0,132.4,139.1,145.3,236.7,521.1,160.2,USPA
Lifter 29419,F,SBD,Raw,30.0,57.5,39.3,53.3,79.9,172.5,99.1,USAPL
Lifter 29420,M,SBD,Single-ply,38.0,121.4,220.1,125.6,245.9,591.6,194.1,IPF
Lifter 29421,M,SBD,Raw,31.0,94.5,172.5,89.1,162.1,423.7,167.8,WRPF
Lifter 29422,M,SBD,Raw,36.0,84.1,132.8,97.0,162.7,392.5,169.6,WRPF
Lifter 29423,f,SBD,Raw,35.0,64.4,63.7,47.6,103.1,214.4,113.2,IPF
Lifter 29424,F,SBD,Raw,33.0,58.4,67.8,42.7,77.7,188.2,106.9,IPF
Lifter 29425,M,SBD,Wraps,25.0,91.9,173.5,101.6,177.8,452.9,183.1,WRPF
Lifter 29426,F,SBD,Raw,31.0,83.3,73.3,53.5,71.7,198.5,86.4,USPA
Lifter 29427,F,SBD,Single-ply,,54.7,65.8,54.7,97.0,217.5,129.8,IPF
Lifter 29428,F,SBD,Multi-ply,46.0,103.0,106.3,46.9,126.6,279.8,103.8,USAPL
Lifter 29429,M,SBD,Raw,45.0,87.0,120.5,98.5,150.2,369.2,155.5,IPF
Lifter 29430,M,SBD,Raw,44.0,61.5,114.0,73.8,162.1,349.9,191.2,IPF
Lifter 29431,M,SBD,Raw,26.0,84.2,143.9,109.3,105.4,358.6,154.8,USAPL
Lifter 29432,F,SBD,Raw,51.0,74.1,39.3,,43.7,,62.2,IPF
Lifter 29433,M,SBD,Wraps,29.0,90.2,246.8,118.8,205.7,571.3,234.2,IPF
Lifter 29434,M,SBD,Raw,,130.1,209.1,146.3,234.7,590.1,183.8,IPF
Lifter 29435,F,SBD,Raw,38.0,58.8,76.2,40.0,68.7,184.9,104.5,USAPL
Lifter 29436,M,SBD,Raw,49.0,98.8,145.3,92.4,166.0,403.7,154.6,USPA
Lifter 29437,M,SBD,Raw,28.0,86.8,147.7,115.3,153.1,416.1,175.6,IPF
Lifter 29438,F,SBD,Raw,77.0,77.8,40.2,30.7,26.5,97.4,44.6,IPF
Lifter 29439,M,SBD,Raw,35.0,98.4,194.3,101.5,179.6,475.4,182.6,USAPL
Lifter 29440,M,SBD,Raw,35.0,104.0,169.1,94.4,250.0,513.5,189.2,USAPL
Lifter 29441,M,SBD,Raw,37.0,104.9,125.4,76.4,174.4,376.2,137.7,IPF
Lifter 29442,M,SBD,Raw,46.0,109.5,159.5,99.2,149.4,408.1,144.7,WRPF
Lifter 29443,M,SBD,Raw,44.0,110.1,167.4,81.0,186.4,434.8,153.5,IPF
Lifter 29444,M,SBD,Raw,28.0,65.2,132.9,,151.3,,178.1,IPF
Lifter 29445,M,SBD,Single-ply,41.0,97.6,185.6,84.9,185.4,455.9,176.2,USAPL
Lifter 29446,M,SBD,Raw,42.0,115.6,212.4,128.7,172.6,513.7,174.9,IPF
Lifter 29447,F,SBD,Single-ply,52.0,47.8,67.2,38.7,51.1,157.0,103.6,IPF
Lifter 29448,M,SBD,Raw,23.0,75.5,134.8,106.6,136.0,377.4,176.8,IPF
Lifter 29449,F,SBD,Wraps,54.0,83.6,60.7,,79.4,,83.6,USAPL
Lifter 29450,F,SBD,Raw,50.0,78.2,72.6,,90.8,,95.7,USPA
Lifter 29451,F,SBD,Raw,,70.7,55.1,37.2,85.3,177.6,87.4,USAPL
Lifter 29452,M,SBD,Single-ply,57.0,114.5,75.9,101.2,145.3,322.4,110.5,IPF
Lifter 29453,M,SBD,Raw,51.0,62.8,108.6,75.5,103.8,287.9,154.9,USPA
Lifter 29454,M,SBD,Raw,43.0,115.3,138.2,124.8,200.5,463.5,158.1,USAPL
Lifter 29455,M,SBD,Raw,35.0,93.7,156.0,119.3,164.6,439.9,175.3,IPF
Lifter 29456,M,SBD,Raw,27.0,62.1,88.6,77.9,153.0,319.5,173.3,USAPL
Lifter 29457,F,SBD,Raw,29.0,64.7,85.6,44.8,62.5,192.9,101.5,IPF
Lifter 29458,M,SBD,Raw,55.0,105.2,101.5,92.2,152.6,346.3,126.5,USAPL
Lifter 29459,M,SBD,Raw,33.0,96.5,210.0,89.0,170.5,469.5,183.0,USAPL
Lifter 29460,F,SBD,Raw,35.0,60.9,76.4,53.0,93.6,223.0,122.8,USAPL
Lifter 29461,F,SBD,Raw,41.0,52.4,62.0,42.8,79.3,184.1,113.4,USAPL
Lifter 29462,F,SBD,Raw,34.0,76.2,98.7,36.6,100.1,235.4,109.5,USAPL
Lifter 29463,M,SBD,Single-ply,40.0,110.7,163.9,,151.7,,150.7,USAPL
Lifter 29464,M,SBD,Wraps,35.0,67.4,151.6,116.7,113.2,381.5,194.6,WRPF
Lifter 29465,M,SBD,Raw,,99.3,154.1,118.7,148.7,421.5,160.8,IPF
Lifter 29466,M,SBD,Wraps,40.0,99.6,177.2,100.8,174.9,452.9,172.4,USAPL
Lifter 29467,F,SBD,Multi-ply,,62.1,100.9,59.7,88.1,248.7,134.9,IPF
Lifter 29468,F,SBD,Raw,31.0,99.5,73.1,90.1,90.3,253.5,96.6,IPF
Lifter 29469,M,SBD,Single-ply,41.0,84.1,136.7,116.5,161.8,415.0,179.3,USAPL
Lifter 29470,F,SBD,Single-ply,34.0,58.0,80.7,60.8,86.8,228.3,130.4,IPF
Lifter 29471,M,SBD,Raw,59.0,75.4,74.3,63.3,90.3,227.9,106.9,IPF
Lifter 29472,M,SBD,Multi-ply,23.0,73.5,179.8,96.1,159.9,435.8,208.3,USAPL
Lifter 29473,F,SBD,Wraps,51.0,68.0,60.8,62.8,78.2,201.8,102.3,USPA
Lifter 29474,M,SBD,Raw,34.0,72.0,123.0,,164.8,,179.0,IPF
Lifter 29475,M,SBD,Raw,,87.0,137.3,100.5,137.8,375.6,158.2,IPF
Lifter 29476,M,SBD,Single-ply,35.0,105.2,222.4,105.5,169.8,497.7,181.8,USAPL
Lifter 29477,M,SBD,Raw,43.0,110.4,212.8,121.1,184.7,518.6,182.7,USAPL
Lifter 29478,M,SBD,Raw,41.0,70.7,109.3,65.7,154.1,329.1,162.0,USPA
Lifter 29479,F,SBD,Raw,35.0,89.3,104.0,58.4,110.5,272.9,112.7,USAPL
Lifter 29480,M,SBD,Multi-ply,30.0,72.7,169.4,110.7,148.4,428.5,206.5,IPF
Lifter 29481,F,SBD,Raw,24.0,58.4,73.0,50.7,57.6,181.3,103.0,USAPL
Lifter 29482,F,SBD,Raw,41.0,73.8,76.2,46.2,112.1,234.5,111.8,USAPL
Lifter 29483,F,SBD,Raw,46.0,79.1,65.8,42.9,79.2,187.9,85.0,WRPF
Lifter 29484,F,SBD,Raw,25.0,71.8,89.8,63.5,90.6,243.9,118.7,WRPF
Lifter 29485,F,SBD,Raw,37.0,56.7,51.4,50.3,92.0,193.7,112.5,USPA
Lifter 29486,M,SBD,Raw,27.0,90.9,119.6,130.1,233.5,483.2,197.0,USAPL
Lifter 29487,F,SBD,Wraps,44.0,70.4,38.5,62.6,84.2,185.3,91.5,IPF
Lifter 29488,M,SBD,Single-ply,23.0,115.6,196.4,,201.9,,169.9,WRPF
Lifter 29489,M,SBD,Single-ply,30.0,80.7,126.0,101.6,160.4,388.0,172.9,USPA
Lifter 29490,M,SBD,Raw,34.0,130.3,200.8,96.8,127.7,425.3,132.3,USPA
Lifter 29491,M,SBD,Raw,38.0,104.0,148.6,87.0,216.7,452.3,166.7,USAPL
Lifter 29492,M,SBD,Raw,36.0,86.0,145.6,59.7,149.2,354.5,150.6,IPF
Lifter 29493,F,SBD,Raw,51.0,69.2,69.5,51.8,63.6,184.9,92.5,IPF
Lifter 29494,F,SBD,Raw,54.0,82.7,76.6,54.3,82.6,213.5,93.4,USAPL
Lifter 29495,M,SBD,Raw,47.0,127.8,140.3,125.8,207.0,473.1,149.4,WRPF
Lifter 29496,M,SBD,Raw,34.0,100.2,165.5,130.9,251.6,548.0,207.6,WRPF
Lifter 29497,M,SBD,Multi-ply,37.0,82.9,172.9,86.0,111.4,370.3,161.7,IPF
Lifter 29498,M,SBD,Raw,,97.3,165.4,150.4,206.6,522.4,202.3,USAPL
Lifter 29499,M,SBD,Raw,35.0,69.9,126.0,91.0,102.0,319.0,158.3,IPF
Lifter 29500,F,SBD,Wraps,,55.6,61.5,30.2,57.5,149.2,87.9,USPA
Lifter 29501,M,SBD,Multi-ply,,79.4,137.4,59.5,115.6,312.5,141.0,USAPL
Lifter 29502,M,SBD,Raw,48.0,83.1,154.8,96.0,178.0,428.8,187.0,USPA
Lifter 29503,M,SBD,Raw,40.0,110.7,201.5,95.8,181.4,478.7,168.3,USPA
Lifter 29504,M,SBD,Raw,38.0,109.9,148.0,86.6,190.1,424.7,150.1,USAPL
Lifter 29505,M,SBD,Single-ply,39.0,75.2,239.4,86.0,177.6,503.0,236.4,USPA
Lifter 29506,M,SBD,Raw,38.0,97.3,111.4,94.3,173.4,379.1,146.8,USAPL
Lifter 29507,M,SBD,Wraps,49.0,94.2,150.7,99.8,191.2,441.7,175.3,WRPF
Lifter 29508,M,SBD,Raw,41.0,79.8,139.7,97.2,122.9,359.8,161.7,WRPF
Lifter 29509,M,SBD,Single-ply,36.0,96.9,211.2,122.5,183.6,517.3,201.0,USAPL
Lifter 29510,M,SBD,Wraps,45.0,92.1,111.1,118.9,158.0,388.0,156.6,WRPF
Lifter 29511,M,SBD,Raw,37.0,87.4,197.0,86.1,184.7,467.8,196.4,USAPL
Lifter 29512,M,SBD,Raw,31.0,110.5,167.5,105.5,167.8,440.8,155.2,USAPL
Lifter 29513,F,SBD,Raw,30.0,60.9,69.9,46.7,86.0,202.6,111.5,USAPL
Lifter 29514,M,SBD,Raw,25.0,84.3,167.9,99.8,180.2,447.9,193.2,USAPL
Lifter 29515,F,SBD,Raw,69.0,55.3,25.7,25.2,27.6,78.5,46.5,USPA
Lifter 29516,M,SBD,Raw,,66.1,110.0,83.9,97.6,291.5,150.9,USAPL
Lifter 29517,M,SBD,Single-ply,40.0,95.7,177.0,85.3,121.4,383.7,150.5,IPF
Lifter 29518,M,SBD,Raw,27.0,74.8,156.3,61.0,135.3,352.6,166.4,IPF
Lifter 29519,F,SBD,Raw,29.0,47.8,55.4,54.9,82.1,192.4,127.0,IPF
Lifter 29520,M,SBD,Multi-ply,40.0,105.4,257.1,124.7,188.3,570.1,208.0,USAPL
Lifter 29521,F,SBD,Wraps,35.0,79.4,106.0,72.3,116.8,295.1,133.1,USAPL
Lifter 29522,F,SBD,Single-ply,27.0,59.3,78.8,49.0,72.4,200.2,112.4,IPF
Lifter 29523,M,SBD,Raw,29.0,120.9,202.5,75.5,142.2,420.2,138.3,WRPF
Lifter 29524,M,SBD,Wraps,32.0,98.4,172.1,111.2,180.6,463.9,178.2,IPF
Lifter 29525,M,SBD,Multi-ply,,108.0,186.0,150.4,208.4,544.8,195.1,WRPF
Lifter 29526,F,SBD,Wraps,40.0,54.9,85.0,50.5,105.4,240.9,143.3,USPA
Lifter 29527,M,SBD,Single-ply,,97.1,221.8,87.9,261.8,571.5,221.7,USAPL
Lifter 29528,F,SBD,Raw,33.0,62.0,79.0,,97.1,,116.8,USAPL
Lifter 29529,M,SBD,Raw,,113.3,174.7,133.1,162.4,470.2,162.5,USPA
Lifter 29530,F,SBD,Raw,40.0,71.4,81.3,58.6,91.2,231.1,112.9,IPF
Lifter 29531,M,SBD,Raw,31.0,77.7,117.3,76.5,167.2,361.0,165.5,USAPL
Lifter 29532,M,SBD,Single-ply,53.0,91.7,144.2,93.6,221.6,459.4,186.0,USPA
Lifter 29533,M,SBD,Single-ply,52.0,86.3,153.5,64.7,166.6,384.8,163.1,USPA
Lifter 29534,F,SBD,Single-ply,40.0,49.7,76.7,47.5,67.5,191.7,122.9,USPA
Lifter 29535,M,SBD,Raw,44.0,66.4,86.1,65.0,134.0,285.1,147.1,USPA
Lifter 29536,F,SBD,Raw,55.0,70.4,69.2,47.4,54.8,171.4,84.6,IPF
Lifter 29537,M,SBD,Wraps,45.0,81.9,109.1,93.6,189.4,392.1,172.8,WRPF
Lifter 29538,M,SBD,Single-ply,38.0,70.5,191.1,83.9,126.0,401.0,197.8,WRPF
Lifter 29539,m,SBD,Raw,30.0,103.4,174.3,,190.5,,164.1,IPF
Lifter 29540,F,SBD,Single-ply,41.0,85.2,90.2,81.7,111.9,283.8,121.4,USAPL
Lifter 29541,M,SBD,Raw,29.0,101.9,159.2,111.4,159.4,430.0,160.9,USAPL
Lifter 29542,F,SBD,Wraps,55.0,58.6,61.2,42.7,59.0,162.9,92.3,WRPF
Lifter 29543,F,SBD,Single-ply,29.0,74.2,99.4,63.3,84.7,247.4,117.4,USPA
Lifter 29544,F,SBD,Raw,,80.6,56.9,57.7,88.3,202.9,90.5,IPF
Lifter 29545,F,SBD,Single-ply,27.0,80.8,128.1,43.1,90.1,261.3,116.3,USAPL
Lifter 29546,M,SBD,Raw,24.0,86.7,161.5,64.5,144.8,370.8,156.6,IPF
Lifter 29547,M,SBD,Raw,53.0,111.2,121.9,97.6,103.3,322.8,113.1,USPA
Lifter 29548,M,SBD,Wraps,35.0,75.8,92.5,77.7,184.1,354.3,165.5,IPF
Lifter 29549,m,SBD,Single-ply,60.0,126.1,176.8,94.2,104.3,375.3,119.7,USAPL
Lifter 29550,F,SBD,Single-ply,44.0,71.9,86.3,51.5,81.1,218.9,106.4,USPA
Lifter 29551,M,SBD,Multi-ply,28.0,78.2,176.0,159.9,161.1,497.0,226.8,USPA
Lifter 29552,M,SBD,Wraps,70.0,110.1,73.8,54.6,96.0,224.4,79.2,USAPL
Lifter 29553,M,SBD,Multi-ply,36.0,140.9,199.7,155.6,236.5,591.8,173.6,USAPL
Lifter 29554,F,SBD,Wraps,53.0,55.0,65.2,,69.9,,98.5,IPF
Lifter 29555,M,SBD,Raw,38.0,104.4,179.0,134.1,144.4,457.5,168.1,USPA
Lifter 29556,F,SBD,Wraps,30.0,78.2,88.0,63.3,121.5,272.8,124.5,USPA
Lifter 29557,M,SBD,Wraps,40.0,79.9,167.2,102.2,185.3,454.7,204.2,USPA
Lifter 29558,M,SBD,Raw,54.0,108.0,130.5,109.6,142.0,382.1,136.9,WRPF
Lifter 29559,F,SBD,Raw,39.0,89.1,72.9,66.4,122.2,261.5,108.2,USAPL
Lifter 29560,M,SBD,Raw,36.0,84.2,113.7,99.7,149.1,362.5,156.5,USAPL
Lifter 29561,M,SBD,Raw,42.0,84.2,118.3,111.4,120.1,349.8,151.0,USPA
Lifter 29562,F,SBD,Wraps,49.0,89.2,80.6,69.3,87.7,237.6,98.2,WRPF
Lifter 29563,M,SBD,Raw,48.0,108.3,157.4,92.3,162.4,412.1,147.3,USPA
Lifter 29564,M,SBD,Raw,41.0,100.1,150.3,98.9,183.2,432.4,164.0,USAPL
Lifter 29565,F,SBD,Wraps,41.0,85.7,115.1,,112.3,,118.7,USAPL
Lifter 29566,M,SBD,Single-ply,34.0,101.1,185.9,139.5,238.3,563.7,212.2,USPA
Lifter 29567,F,SBD,Single-ply,36.0,101.8,130.2,103.5,108.5,342.2,128.1,USAPL
Lifter 29568,F,SBD,Raw,35.0,44.2,57.8,35.4,84.7,177.9,124.5,USAPL
Lifter 29569,M,SBD,Raw,45.0,96.6,155.3,112.6,187.1,455.0,177.2,USAPL
Lifter 29570,M,SBD,Single-ply,48.0,104.1,175.1,125.2,189.5,489.8,180.3,USPA
Lifter 29571,M,SBD,Multi-ply,33.0,53.0,130.9,77.8,150.8,359.5,219.6,IPF
Lifter 29572,M,SBD,Raw,41.0,113.1,198.2,86.4,179.4,464.0,160.5,WRPF
Lifter 29573,M,SBD,Multi-ply,26.0,111.7,156.0,179.3,192.8,528.1,184.4,USAPL
Lifter 29574,F,SBD,Single-ply,40.0,95.8,107.4,78.5,155.7,341.6,133.9,IPF
Lifter 29575,F,SBD,Raw,21.0,44.0,53.4,42.7,64.9,161.0,113.1,IPF
Lifter 29576,F,SBD,Raw,29.0,76.9,81.0,55.5,96.7,233.2,107.8,USPA
Lifter 29577,F,SBD,Raw,27.0,76.0,80.0,48.1,103.9,232.0,108.2,WRPF
Lifter 29578,M,SBD,Raw,22.0,81.4,124.2,71.5,144.1,339.8,150.5,WRPF
Lifter 29579,M,SBD,Raw,32.0,78.8,116.8,92.4,134.7,343.9,156.0,USAPL
Lifter 29580,M,SBD,Raw,49.0,131.7,127.0,96.7,152.1,375.8,116.0,USAPL
Lifter 29581,M,SBD,Raw,24.0,97.8,144.8,90.3,192.6,427.7,165.0,USAPL
Lifter 29582,F,SBD,Raw,42.0,52.5,73.2,47.7,73.4,194.3,119.5,USAPL
Lifter 29583,F,SBD,Raw,51.0,57.2,60.5,43.9,55.6,160.0,92.3,USPA
Lifter 29584,F,SBD,Single-ply,53.0,64.7,80.4,57.8,59.6,197.8,104.0,USAPL
Lifter 29585,M,SBD,Raw,33.0,77.5,127.2,103.9,169.6,400.7,184.1,USPA
Lifter 29586,M,SBD,Raw,32.0,44.0,112.6,,106.0,,203.0,IPF
Lifter 29587,M,SBD,Single-ply,30.0,69.4,159.4,76.3,168.6,404.3,201.8,USPA
Lifter 29588,M,SBD,Multi-ply,,92.0,151.1,76.7,157.1,384.9,155.5,USPA
Lifter 29589,M,SBD,Raw,37.0,107.5,195.2,143.7,212.9,551.8,198.3,IPF
Lifter 29590,F,SBD,Raw,30.0,74.2,90.5,53.4,61.2,205.1,97.4,USAPL
Lifter 29591,M,SBD,Raw,28.0,105.1,173.8,111.4,170.4,455.6,166.6,IPF
Lifter 29592,F,SBD,Raw,40.0,65.3,81.0,47.6,69.9,198.5,103.7,USAPL
Lifter 29593,F,SBD,Raw,30.0,82.3,94.3,52.6,122.4,269.3,118.3,USAPL
Lifter 29594,M,SBD,Raw,41.0,105.6,118.8,123.0,195.9,437.7,159.4,IPF
Lifter 29595,M,SBD,Raw,36.0,106.3,173.7,133.1,187.7,494.5,179.2,IPF
Lifter 29596,F,SBD,Raw,65.0,61.3,37.9,25.4,49.1,112.4,61.6,IPF
Lifter 29597,F,SBD,Single-ply,,73.8,97.1,49.1,118.1,264.3,126.0,USAPL
Lifter 29598,M,SBD,Raw,39.0,94.6,177.4,86.2,169.3,432.9,171.3,USPA
Lifter 29599,F,SBD,Wraps,39.0,58.6,85.8,34.5,57.0,177.3,100.5,USAPL
Lifter 29600,M,SBD,Raw,40.0,70.7,130.1,97.0,145.4,372.5,183.3,USAPL
Lifter 29601,M,SBD,Raw,30.0,87.3,158.4,104.3,103.4,366.1,153.8,WRPF
Lifter 29602,M,SBD,Single-ply,27.0,79.2,194.0,87.8,145.1,426.9,193.0,USAPL
Lifter 29603,M,SBD,Raw,37.0,72.0,137.2,77.6,94.5,309.3,150.2,IPF
Lifter 29604,M,SBD,Raw,48.0,85.3,157.1,72.6,173.1,402.8,172.2,IPF
Lifter 29605,F,SBD,Raw,39.0,80.0,92.0,44.9,83.0,219.9,98.6,WRPF
Lifter 29606,M,SBD,Wraps,31.0,136.7,170.8,140.8,242.7,554.3,166.4,IPF
Lifter 29607,M,SBD,Raw,56.0,109.9,133.3,84.4,143.8,361.5,127.8,USPA
Lifter 29608,F,SBD,Raw,33.0,56.8,64.7,59.1,78.9,202.7,117.6,WRPF
Lifter 29609,M,SBD,Raw,42.0,114.2,189.5,107.8,250.3,547.6,188.1,IPF
Lifter 29610,M,SBD,Wraps,30.0,100.6,174.7,111.1,162.8,448.6,169.5,IPF
Lifter 29611,M,SBD,Raw,45.0,65.0,70.6,88.9,139.2,298.7,156.6,IPF
Lifter 29612,M,SBD,Raw,31.0,93.7,169.0,106.3,156.7,432.0,172.1,WRPF
Lifter 29613,M,SBD,Raw,28.0,96.8,170.6,97.4,134.2,402.2,156.4,USAPL
Lifter 29614,F,SBD,Wraps,42.0,59.4,70.7,27.6,104.9,203.2,114.0,USAPL
Lifter 29615,M,SBD,Raw,32.0,56.0,139.1,56.4,100.7,296.2,173.6,IPF
Lifter 29616,M,SBD,Raw,36.0,49.5,101.6,64.0,107.3,272.9,175.5,USAPL
Lifter 29617,M,SBD,Raw,31.0,106.7,161.1,,143.8,,153.2,USAPL
Lifter 29618,F,SBD,Raw,28.0,63.8,82.2,46.3,85.3,213.8,113.7,IPF
Lifter 29619,M,SBD,Raw,35.0,78.1,109.7,96.1,174.9,380.7,173.9,WRPF
Lifter 29620,M,SBD,Raw,34.0,113.2,162.4,124.1,182.9,469.4,162.3,USPA
Lifter 29621,M,SBD,Single-ply,39.0,93.2,181.8,111.8,163.7,457.3,182.9,USAPL
Lifter 29622,F,SBD,Single-ply,38.0,64.1,67.7,61.0,74.9,203.6,107.8,IPF
